ax0_trace-ax0-line-0_x,ax0_trace-ax0-line-0_y
0.0,0.06519889740867804
1.0,0.10214687067272453
2.0,0.16527293931984202
3.0,0.1984682377917696
4.0,0.16461191094699218
5.0,0.34467509499159577
6.0,0.39687122269765857
7.0,0.4675514189996644
8.0,0.45117255308602533
9.0,0.759401311675031
10.0,0.5687980890058135
11.0,0.71569839645819
12.0,0.785727719817562
13.0,0.7761856949088517
14.0,0.8615628235750786
15.0,0.8857302831709095
16.0,0.8768124404302913
17.0,0.8089679557490419
18.0,0.9107208308185936
19.0,0.968516061333782
20.0,1.1061435359121157
21.0,1.0850335109067344
22.0,1.0621666441599844
23.0,1.0051137501181158
24.0,1.0537254283973447
25.0,1.050373703170731
26.0,1.0075888976054674
27.0,1.0853520733726303
28.0,1.068098820075934
29.0,1.0102229382309382
30.0,0.8968343926934799
31.0,0.8533417074575226
32.0,0.8807259000626375
33.0,0.8460071810716973
34.0,0.9564318976547912
35.0,0.8410247502988729
36.0,0.7604825084211363
37.0,0.6940781101370874
38.0,0.697247996884043
39.0,0.5574160000321006
40.0,0.6177014297691747
41.0,0.5676206119520412
42.0,0.46343929017980323
43.0,0.36771626062556023
44.0,0.22770388851364481
45.0,0.23794454350010877
46.0,0.04460505420485273
47.0,-0.03001114105421534
48.0,0.19608082329470866
49.0,0.01838131127437711
50.0,-0.11833605729534269
51.0,0.044313479323953096
52.0,-0.24222156334108644
53.0,-0.14262942424196695
54.0,-0.24711407195351617
55.0,-0.3348478146442849
56.0,-0.4164899424148914
57.0,-0.3522467963653528
58.0,-0.47998708056766215
59.0,-0.4685436389947272
60.0,-0.647227751630106
61.0,-0.6456290081464572
62.0,-0.7364582561988623
63.0,-0.9064627287346554
64.0,-0.6311184638793637
65.0,-0.8584789104004448
66.0,-0.9033290943861415
67.0,-0.8505267402017568
68.0,-1.0498118073902722
69.0,-0.8405475762183047
70.0,-0.8931308431838251
71.0,-1.0361792203112747
72.0,-1.0822247378816328
73.0,-1.0283382992111123
74.0,-0.9239654236292786
75.0,-1.075262358091497
76.0,-1.020643282545555
77.0,-0.9330536463765658
78.0,-0.9520059138892585
79.0,-0.8602915145750117
80.0,-0.919143074665898
81.0,-0.9650144774200928
82.0,-0.9128600821243192
83.0,-0.8019278383686618
84.0,-0.9157250983598222
85.0,-0.7633299699335571
86.0,-0.7808383338772846
87.0,-0.70943985633687
88.0,-0.6806895548966654
89.0,-0.5579211414390242
90.0,-0.539272692245071
91.0,-0.47985620665314954
92.0,-0.3934524523612284
93.0,-0.38167337397360146
94.0,-0.28304144881639004
95.0,-0.20158890245965952
96.0,-0.19656546568756245
97.0,-0.15876094283552838
98.0,0.03833837179481676
99.0,0.012901891287713973
