ax0_trace-ax0-line-0_x,ax0_trace-ax0-line-0_y
37.58732659930927,1.3250606386720883e-05
37.658337598615816,1.3328575296450003e-05
37.72934859792236,1.3403535382703862e-05
37.800359597228905,1.3475595916403473e-05
37.87137059653545,1.354487713115382e-05
37.942381595841994,1.3611510089832554e-05
38.01339259514854,1.3675636525026649e-05
38.08440359445508,1.3737408654222689e-05
38.15541459376163,1.3796988970780357e-05
38.22642559306817,1.3854550011839179e-05
38.297436592374716,1.3910274104422984e-05
38.36844759168126,1.3964353091116872e-05
38.439458590987805,1.4016988036793717e-05
38.51046959029435,1.40683889179644e-05
38.58148058960089,1.411877429641436e-05
38.65249158890744,1.416837097886977e-05
38.72350258821398,1.4217413664508836e-05
38.79451358752053,1.4266144582196605e-05
38.86552458682707,1.4314813119374845e-05
38.936535586133616,1.4363675444582264e-05
39.00754658544016,1.4412994125612595e-05
39.078557584746704,1.4463037745341458e-05
39.14956858405325,1.4514080517262586e-05
39.22057958335979,1.456640190277582e-05
39.29159058266634,1.4620286232257308e-05
39.36260158197288,1.467602233191977e-05
39.43361258127943,1.4733903158437451e-05
39.50462358058597,1.4794225443264755e-05
39.575634579892515,1.4857289348521297e-05
39.64664557919906,1.492339813624894e-05
39.717656578505604,1.4992857852767664e-05
39.78866757781215,1.5065977029768729e-05
39.85967857711869,1.5143066403684769e-05
39.93068957642524,1.5224438654767324e-05
40.00170057573178,1.531040816718492e-05
40.072711575038326,1.5401290811327805e-05
40.14372257434487,1.5497403749370953e-05
40.214733573651415,1.559906526500435e-05
40.28574457295796,1.5706594618090834e-05
40.356755572264504,1.582031192485614e-05
40.42776657157105,1.594053806405601e-05
40.49877757087759,1.6067594609399608e-05
40.56978857018414,1.6201803788340218e-05
40.64079956949068,1.634348846717326e-05
40.711810568797226,1.6492972162207954e-05
40.78282156810377,1.6650579076605265e-05
40.853832567410315,1.6816634162301136e-05
40.92484356671686,1.699146320626063e-05
40.99585456602341,1.7175392940137982e-05
41.06686556532995,1.736875117224986e-05
41.1378765646365,1.7571866940604962e-05
41.20888756394304,1.7785070685574056e-05
41.27989856324959,1.8008694440632302e-05
41.350909562556126,1.8243072039457663e-05
41.42192056186268,1.8488539337533354e-05
41.49293156116922,1.874543444626959e-05
41.563942560475766,1.9014097977542137e-05
41.6349535597823,1.929487329643305e-05
41.705964559088855,1.9588106779861747e-05
41.7769755583954,1.9894148078706245e-05
41.847986557701944,2.0213350380940737e-05
41.91899755700849,2.0546070673253677e-05
41.99000855631503,2.089266999856318e-05
42.06101955562158,2.1253513706812943e-05
42.13203055492812,2.162897169641306e-05
42.203041554234666,2.2019418643686443e-05
42.27405255354121,2.2425234217692387e-05
42.345063552847755,2.2846803277827255e-05
42.4160745521543,2.3284516051643166e-05
42.487085551460844,2.373876829038528e-05
42.55809655076739,2.4209961399821998e-05
42.62910755007393,2.469850254403179e-05
42.70011854938048,2.520480471991578e-05
42.77112954868702,2.572928680032586e-05
42.842140547993566,2.6272373543832007e-05
42.91315154730011,2.683449556930262e-05
42.984162546606655,2.741608929363535e-05
43.0551735459132,2.801759683115056e-05
43.12618454521974,2.8639465853350258e-05
43.19719554452629,2.928214940794424e-05
43.26820654383283,2.9946105696258387e-05
43.33921754313938,3.063179780835965e-05
43.41022854244592,3.133969341546361e-05
43.481239541752466,3.207026441942924e-05
43.55225054105901,3.2823986559389474e-05
43.623261540365554,3.36013389758171e-05
43.6942725396721,3.440280373258205e-05
43.76528353897864,3.5228865297811385e-05
43.83629453828519,3.60800099846262e-05
43.90730553759173,3.695672535308876e-05
43.97831653689828,3.785949957495126e-05
44.04932753620482,3.8788820763056744e-05
44.120338535511365,3.974517626749485e-05
44.19134953481791,4.0729051940861906e-05
44.262360534124454,4.174093137521734e-05
44.333371533431,4.278129511356085e-05
44.40438253273754,4.385061983887739e-05
44.47539353204409,4.494937754400967e-05
44.54640453135063,4.607803468581745e-05
44.617415530657176,4.723705132727004e-05
44.68842652996372,4.8426880271285545e-05
44.759437529270265,4.9647966190291234e-05
44.83044852857681,5.090074475560928e-05
44.901459527883354,5.2185641770895286e-05
44.9724705271899,5.3503072313953876e-05
45.04348152649644,5.485343989133249e-05
45.11449252580299,5.623713561015238e-05
45.18550352510953,5.765453737166657e-05
45.256514524416076,5.9106009091050056e-05
45.32752552372262,6.0591899947906944e-05
45.398536523029165,6.21125436719484e-05
45.46954752233571,6.366825786823066e-05
45.540558521642254,6.525934338625333e-05
45.6115695209488,6.688608373711035e-05
45.68258052025534,6.854874456274708e-05
45.75359151956189,7.024757316121475e-05
45.82460251886843,7.198279807162921e-05
45.895613518174976,7.375462872233239e-05
45.96662451748152,7.556325514551624e-05
46.037635516788065,7.740884776131857e-05
46.10864651609461,7.929155723412155e-05
46.17965751540115,8.121151440347917e-05
46.2506685147077,8.316883029178987e-05
46.32167951401424,8.516359619048732e-05
46.39269051332079,8.719588382617046e-05
46.46370151262733,8.926574560772456e-05
46.534712511933876,9.137321495510139e-05
46.60572351124042,9.351830671002864e-05
46.676734510546964,9.570101762851731e-05
46.74774550985351,9.792132695461404e-05
46.81875650916005,0.00010017919707443508
46.8897675084666,0.00010247457424908086
46.96077850777314,0.00010480738942461234
47.03178950707969,0.00010717755911684348
47.10280050638623,0.00010958498636827101
47.173811505692775,0.0001120295617740541
47.24482250499932,0.00011451116457353961
47.315833504305864,0.00011702966380342188
47.38684450361241,0.0001195849195082456
47.45785550291895,0.00012217678400357388
47.5288665022255,0.00012480510318679195
47.59987750153205,0.00012746971789016955
47.670888500838586,0.00013017046527049388
47.74189950014514,0.00013290718022928327
47.812910499451675,0.00013567969685731687
47.88392149875823,0.00013848784989699278
47.954932498064764,0.00014133147621577994
48.025943497371316,0.0001442104162838851
48.09695449667785,0.00014712451564906904
48.167965495984404,0.00015007362640146195
48.23897649529094,0.00015305760862111911
48.30998749459749,0.0001560763318010423
48.38099849390403,0.00015912967623835458
48.45200949321058,0.00016221753438637565
48.52302049251712,0.0001653398121603927
48.59403149182367,0.00016849643019004946
48.66504249113021,0.00017168732501139815
48.73605349043676,0.00017491245019188572
48.8070644897433,0.00017817177738171559
48.87807548904985,0.0001814652972853558
48.949086488356386,0.00018479302054719515
49.02009748766294,0.00018815497854575249
49.091108486969475,0.00019155122409115428
49.162119486276026,0.00019498183202106107
49.23313048558256,0.00019844689969060144
49.304141484889115,0.0002019465473523987
49.37515248419565,0.00020548091842321006
49.446163483502204,0.00020905017963428045
49.51717448280875,0.00021265452106300183
49.58818548211529,0.0002162941560440802
49.65919648142184,0.00021996932095895815
49.73020748072838,0.0002236802749028656
49.801218480034926,0.00022742729922946425
49.87222947934147,0.00023121069697367718
49.943240478648015,0.00023503079215391864
50.01425147795456,0.00023888792895555754
50.085262477261104,0.0002427824707980805
50.15627347656765,0.000246714799289041
50.22728447587419,0.0002506853130684754
50.29829547518074,0.0002546944265480899
50.36930647448728,0.0002587425685500944
50.440317473793826,0.000262830180851109
50.51132847310037,0.0002669577166371476
50.582339472406915,0.0002711256388761726
50.65335047171346,0.00027533441861520345
50.72436147102,0.00027958453320944484
50.79537247032655,0.00028387646449129343
50.86638346963309,0.00028821069688748815
50.93739446893964,0.0002925877154930053
51.00840546824618,0.00029700800411061194
51.079416467552726,0.00030147204326523753
51.15042746685927,0.00030598030820255296
51.221438466165814,0.00031053326688129895
51.29244946547236,0.00031513137796902637
51.3634604647789,0.00031977508885098327
51.43447146408545,0.0003244648336618717
51.50548246339199,0.00032920103135020064
51.57649346269854,0.00033398408378483135
51.64750446200508,0.00033881437391318205
51.718515461311625,0.0003436922639803756
51.78952646061817,0.0003486180938183459
51.860537459924714,0.0003535921792136312
51.93154845923126,0.0003586148103622331
52.0025594585378,0.000363686250419532
52.07357045784435,0.00036880673415277964
52.14458145715089,0.0003739764667032369
52.215592456457436,0.0003791956224644855
52.28660345576398,0.0003844643440828376
52.357614455070525,0.00038978274158523027
52.42862545437707,0.000395150891639287
52.499636453683614,0.0004005688369495877
52.57064745299016,0.00040603658579349767
52.6416584522967,0.0004115541116991693
52.71266945160325,0.00041712135326758625
52.78368045090979,0.0004227382141397888
52.854691450216336,0.00042840456310961543
52.92570244952288,0.0004341202343815479
52.996713448829425,0.00043988502797244987
53.06772444813597,0.00044569871025522205
53.138735447442514,0.0004515610146415962
53.20974644674906,0.00045747164240057386
53.2807574460556,0.0004634302636082049
53.35176844536215,0.00046943651822370933
53.42277944466869,0.0004754900172862134
53.493790443975236,0.00048159034422569884
53.56480144328178,0.0004877370562810743
53.635812442588325,0.0004939296860176915
53.70682344189487,0.0005001677429360334
53.77783444120141,0.0005064507151627158
53.84884544050796,0.0005127780712145001
53.9198564398145,0.0005191492618255187
53.99086743912105,0.0005255637218275016
54.0618784384276,0.0005320208720724711
54.132889437734136,0.000538520121387045
54.20390043704069,0.0005450608685472271
54.274911436347224,0.0005516425042624184
54.345922435653776,0.0005582644131572136
54.41693343496031,0.000564925975739486
54.487944434266865,0.0005716265703432871
54.5589554335734,0.0005783655750350637
54.629966432879954,0.0005851423694718951
54.70097743218649,0.0005919563367005654
54.77198843149304,0.0005988068648865399
54.84299943079958,0.0006056933489622093
54.91401043010613,0.0006126151921841026
54.98502142941267,0.0006195718075891898
55.05603242871922,0.0006265626193408587
55.12704342802576,0.0006335870639556405
55.19805442733231,0.0006406445914023576
55.269065426638846,0.0006477346660659417
55.3400764259454,0.0006548567675688645
55.411087425251935,0.0006620103914437848
55.48209842455849,0.0006691950496517861
55.553109423865024,0.0006764102709413132
55.624120423171576,0.0006836556010437469
55.69513142247811,0.0006909306027023769
55.766142421784664,0.0006982348555323725
55.8371534210912,0.0007055679557102256
55.90816442039775,0.0007129295154920471
55.97917541970429,0.0007203191625609473
56.05018641901084,0.0007277365392046877
56.12119741831738,0.0007351813013256257
56.19220841762393,0.0007426531172859567
56.26321941693047,0.0007501516665920482
56.33423041623702,0.0007576766384226676
56.40524141554356,0.0007652277300066265
56.47625241485011,0.0007728046448563085
56.547263414156646,0.0007804070908643669
56.6182744134632,0.0007880347782715865
56.689285412769735,0.0007956874175147553
56.760296412076286,0.0008033647169640664
56.831307411382824,0.000811066380560257
56.902318410689375,0.0008187921053623563
56.97332940999591,0.0008265415790174631
57.044340409302464,0.000834314477164601
57.115351408609,0.0008421104607850621
57.18636240791555,0.0008499291735122856
57.25737340722209,0.0008577702389144597
57.32838440652864,0.0008656332577636097
57.39939540583518,0.0008735178053049954
57.47040640514173,0.0008814234285410055
57.54141740444827,0.0008893496435437457
57.61242840375482,0.0008972959328107503
57.683439403061364,0.0009052617426780927
57.75445040236791,0.0009132464808052667
57.82546140167445,0.0009212495137460647
57.896472400981,0.0009292701646194115
57.96748340028754,0.0009373077108940488
58.038494399594086,0.0009453613823005261
58.10950539890063,0.0009534303588836486
58.180516398207175,0.0009615137692081129
58.25152739751372,0.0009696106887296227
58.32253839682026,0.0009777201383431478
58.39354939612681,0.0009858410831195456
58.46456039543335,0.0009939724312409642
58.5355713947399,0.0010021130331449343
58.60658239404644,0.001010261680886185
58.677593393352986,0.0010184171077245072
58.74860439265953,0.0010265779879462102
58.819615391966074,0.0010347429369257607
58.89062639127262,0.001042910511433399
58.96163739057916,0.0010510792101936233
59.03264838988571,0.0010592474746983632
59.10365938919225,0.001067413690277863
59.1746703884988,0.0010755761874312012
59.24568138780534,0.0010837332434174116
59.316692387111885,0.0010918830841071502
59.38770338641843,0.001100023886093842
59.458714385724974,0.00110815377906222
59.52972538503152,0.001116270848411123
59.60073638433806,0.0011243731381264397
59.67174738364461,0.0011324586538990304
59.74275838295115,0.0011405253664815093
59.813769382257696,0.0011485712152767239
59.88478038156424,0.0011565941121498826
59.955791380870785,0.0011645919454552364
60.02680238017733,0.0011725625842674318
60.097813379483874,0.0011805038828066503
60.16882437879042,0.001188413685045841
60.23983537809696,0.001196289829487598
60.31084637740351,0.0012041301540973175
60.38185737671005,0.001211932501378671
60.452868376016596,0.0012196947235766692
60.52387937532314,0.0012274146879929634
60.594890374629685,0.0012350902823974126
60.66590137393623,0.001242719420519464
60.736912373242774,0.0012503000476023522
60.80792337254932,0.0012578301460027025
60.87893437185586,0.0012653077408177628
60.94994537116241,0.0012727309055221704
61.02095637046895,0.0012800977675959029
61.091967369775496,0.0012874065141248686
61.16297836908204,0.001294655397355445
61.23398936838859,0.0013018427401842636
61.30500036769513,0.00130896694156447
61.37601136700168,0.0013160264818097823
61.44702236630822,0.0013230199277777957
61.51803336561477,0.0013299459379141553
61.58904436492131,0.0013368032671394832
61.66005536422786,0.0013435907715612933
61.731066363534396,0.0013503074129933728
61.80207736284095,0.0013569522632657734
61.873088362147485,0.0013635245083087949
61.944099361454036,0.001370023451995152
62.01511036076057,0.0013764485197248855
62.086121360067125,0.0013827992617384684
62.15713235937366,0.0013890753561441023
62.228143358680214,0.0013952766116461246
62.29915435798675,0.0014014029699621192
62.3701653572933,0.0014074545079173228
62.44117635659984,0.0014134314392057429
62.51218735590639,0.001419334115808435
62.58319835521293,0.0014251630290602428
62.65420935451948,0.0014309188103575534
62.72522035382602,0.0014366022315004145
62.79623135313257,0.001442214204663675
62.867242352439106,0.00144775578199275
62.93825335174566,0.001453228154820914
63.009264351052195,0.0014586326525059506
63.08027535035875,0.001463970740885431
63.151286349665284,0.0014692440203507733
63.222297348971836,0.0014744542235417045
63.29330834827837,0.0014796032126636433
63.364319347584924,0.0014846929764319756
63.43533034689146,0.0014897256266481523
63.50634134619801,0.001494703394413867
63.57735234550455,0.0014996286259905819
63.6483633448111,0.0015045037783129273
63.71937434411764,0.0015093314141655751
63.79038534342419,0.0015141141970342225
63.86139634273073,0.0015188548856424654
63.93240734203728,0.0015235563281873268
64.00341834134382,0.0015282214562871816
64.07442934065037,0.0015328532786568316
64.1454403399569,0.001537454874525328
64.21645133926346,0.0015420293868130402
64.28746233857,0.0015465800150852994
64.35847333787655,0.0015511100083006202
64.42948433718308,0.001555622657372348
64.50049533648964,0.0015601212875631456
64.57150633579617,0.0015646092507322646
64.64251733510272,0.0015690899174562252
64.71352833440926,0.0015735666690438904
64.78453933371581,0.0015780428894673088
64.85555033302236,0.0015825219572300898
64.9265613323289,0.0015870072371953073
64.99757233163544,0.0015915020723951607
65.06858333094199,0.0015960097758446043
65.13959433024854,0.0016005336223814616
65.21060532955508,0.001605076840555266
65.28161632886162,0.0016096426045871528
65.35262732816817,0.001614234026422896
65.42363832747472,0.0016188541479009656
65.49464932678126,0.0016235059330571885
65.5656603260878,0.0016281922605872604
65.63667132539435,0.0016329159164878793
65.7076823247009,0.0016376795868967482
65.77869332400743,0.0016424858511512905
65.84970432331397,0.0016473371750850977
65.92071532262052,0.001652235904580573
65.99172632192708,0.0016571842593954863
66.06273732123361,0.0016621843272803295
66.13374832054015,0.0016672380584025852
66.2047593198467,0.0016723472600930224
66.27577031915325,0.0016775135919283259
66.34678131845979,0.0016827385611633305
66.41779231776633,0.0016880235185251003
66.48880331707288,0.0016933696543800926
66.55981431637943,0.001698777995284511
66.63082531568597,0.0017042494009269194
66.7018363149925,0.0017097845614710277
66.77284731429906,0.0017153839953053362
66.84385831360561,0.0017210480472053045
66.91486931291215,0.0017267768869124289
66.98588031221868,0.0017325705081334512
67.05689131152523,0.0017384287279617503
67.12790231083179,0.0017443511867217439
67.19891331013832,0.0017503373482360128
67.26992430944486,0.0017563865005135685
67.34093530875141,0.0017624977568566277
67.41194630805796,0.0017686700573819967
67.4829573073645,0.0017749021709521514
67.55396830667104,0.0017811926975098793
67.62497930597759,0.0017875400708092435
67.69599030528414,0.001793942561534721
67.76700130459068,0.001800398280799117
67.83801230389722,0.0018069051840099869
67.90902330320377,0.0018134610750933575
67.98003430251032,0.0018200636110624144
68.05104530181686,0.0018267103069182144
68.1220563011234,0.001833398540868411
68.19306730042995,0.0018401255598492225
68.2640782997365,0.001846888485335235
68.33508929904303,0.0018536843194207734
68.40610029834957,0.001860509951155945
68.47711129765612,0.0018673621631200156
68.54812229696267,0.0018742376382139066
68.61913329626921,0.0018811329666534795
68.69014429557576,0.0018880446531444463
68.7611552948823,0.0018949691242196704
68.83216629418885,0.0019019027357190879
68.90317729349539,0.0019088417803922674
68.97418829280194,0.0019157824956033784
69.04519929210848,0.00192272107111825
69.11621029141503,0.0019296536569529106
69.18722129072157,0.0019365763712631563
69.25823229002812,0.0019434853082545595
69.32924328933466,0.0019503765460923464
69.40025428864121,0.0019572461547909125
69.47126528794774,0.00196409020406258
69.5422762872543,0.0019709047711056987
69.61328728656083,0.001977685948312311
69.68429828586738,0.0019844298508759914
69.75530928517392,0.0019911326242807916
69.82632028448046,0.0019977904516526933
69.89733128378701,0.0020043995609554488
69.96834228309356,0.0020109562320130944
70.0393532824001,0.0020174568033422373
70.11036428170664,0.002023897678777473
70.18137528101319,0.00203027533387426
70.25238628031974,0.0020365863220741564
70.32339727962628,0.002042827280617889
70.39440827893283,0.002048994936192844
70.46541927823938,0.0020550861103020204
70.53643027754592,0.0020610977243425387
70.60744127685246,0.0020670268043825844
70.678452276159,0.0020728704856265933
70.74946327546556,0.0020786260165593365
70.8204742747721,0.0020842907627606293
70.89148527407863,0.002089862210383255
70.96249627338518,0.0020953379692877105
71.03350727269174,0.0021007157758283776
71.10451827199827,0.00210599349528678
71.17552927130481,0.0021111691239485836
71.24654027061136,0.002116240790821978
71.31755126991791,0.002121206758996251
71.38856226922445,0.0021260654266403046
