ax_00_plot_scatter_0_scatter_x,ax_00_plot_scatter_0_scatter_y,ax_00_plot_line_0_line_x,ax_00_plot_line_0_line_y
3.745401188473625,10.534325911066336,3.2167209604401883,0.05522117123602399
9.50714306409916,21.864782452965386,3.412697665031303,0.15434893077914671
7.319939418114051,17.68575922449585,3.6086743696224177,0.25347669032226944
5.986584841970366,13.979385226640286,3.8046510742135324,0.3526044498653922
1.5601864044243652,6.010536864929974,4.000627778804647,0.4517322094085149
1.5599452033620265,6.298446692479927,4.196604483395761,0.5508599689516376
0.5808361216819946,4.900619265734748,4.392581187986877,0.6499877284947604
8.661761457749352,20.06438780636188,4.588557892577992,0.7491154880378831
6.011150117432088,14.618053433417582,4.784534597169106,0.8482432475810058
7.080725777960454,16.91057303412864,4.98051130176022,0.9473710071241285
0.20584494295802447,3.869390944767086,5.1764880063513345,1.0464987666672512
9.699098521619943,22.56257259806973,5.37246471094245,1.145626526210374
8.324426408004218,19.383972714124916,5.568441415533565,1.2447542857534968
2.1233911067827616,7.503415930122201,5.764418120124679,1.3438820452966194
1.8182496720710062,6.685038118816032,5.960394824715793,1.4430098048397422
1.8340450985343382,7.152412692335121,6.156371529306909,1.5421375643828648
3.0424224295953772,8.733818312252078,6.352348233898024,1.6412653239259876
5.247564316322379,13.331297559345874,6.548324938489138,1.7403930834691104
4.319450186421157,11.442846296276237,6.744301643080252,1.839520843012233
2.9122914019804194,8.09282532989478,6.940278347671367,1.9386486025553558
6.118528947223795,15.385118032979879,7.136255052262483,2.0377763620984783
1.3949386065204183,5.920404849130782,7.332231756853597,2.136904121641601
2.9214464853521815,8.845449699025593,7.528208461444711,2.236031881184724
3.663618432936917,10.20994329918626,7.724185166035827,2.3351596407278468
4.56069984217036,11.413714313315513,7.920161870626941,2.4342874002709696
7.851759613930136,18.493196566477593,8.116138575218056,2.533415159814092
1.9967378215835974,6.82211838490381,8.31211527980917,2.6325429193572147
5.142344384136116,12.883550133661423,8.508091984400284,2.7316706789003375
5.924145688620425,14.767648521407846,8.7040686889914,2.8307984384434604
