ax0_trace-ax0-line-0_x,ax0_trace-ax0-line-0_y
0.25372185258985014,0.2
0.2768710187967737,0.2
0.2768710187967737,0.4
0.34882045908253234,0.4
0.34882045908253234,0.6
0.46198028054972046,0.6
0.46198028054972046,0.8
0.5448403307587739,0.8
0.5448403307587739,1.0
0.5709294716270834,1.0
0.5709294716270834,1.2
0.6114472179484653,1.2
0.6114472179484653,1.4
0.7249039860402138,1.4
0.7249039860402138,1.6
0.7788657685972191,1.6
0.7788657685972191,1.8
0.836347377923531,1.8
0.836347377923531,2.0
0.9194943923616852,2.0
0.9194943923616852,2.2
1.0399653999569312,2.2
1.0399653999569312,2.4
1.1773501590355755,2.4
1.1773501590355755,2.6
1.2308240540344306,2.6
1.2308240540344306,2.8
1.2838804770737189,2.8
1.2838804770737189,3.0
1.2873886995056865,3.0
1.2873886995056865,3.2
1.3434536333697213,3.2
1.3434536333697213,3.4
1.5487531050737273,3.4
1.5487531050737273,3.6
1.5966840646526912,3.6
1.5966840646526912,3.8
1.7496860721739542,3.8
1.7496860721739542,4.0
1.83020521054285,4.0
1.83020521054285,4.2
1.8792238882761265,4.2
1.8792238882761265,4.4
1.903174964139469,4.4
1.903174964139469,4.6
2.0790725958646212,4.6
2.0790725958646212,4.8
2.0814879897172602,4.8
2.0814879897172602,5.0
2.2059499309250947,5.0
2.2059499309250947,5.2
2.314098284341598,5.2
2.314098284341598,5.4
2.3181162010267364,5.4
2.3181162010267364,5.6
2.3255730871740488,5.6
2.3255730871740488,5.8
2.3547188476260263,5.8
2.3547188476260263,6.0
2.3781924878204275,6.0
2.3781924878204275,6.2
2.642554369019624,6.2
2.642554369019624,6.4
2.6532547955154704,6.4
2.6532547955154704,6.6
2.8975215532962886,6.6
2.8975215532962886,6.8
2.9640853224368895,6.8
2.9640853224368895,7.0
2.991938430434034,7.0
2.991938430434034,7.2
3.2834032902391446,7.2
3.2834032902391446,7.4
3.363196543965212,7.4
3.363196543965212,7.6
3.594207765157851,7.6
3.594207765157851,7.8
3.659121812812042,7.8
3.659121812812042,8.0
3.692481347321351,8.0
3.692481347321351,8.2
3.777304476289857,8.2
3.777304476289857,8.4
3.833068797722747,8.4
3.833068797722747,8.6
3.8464632756898176,8.6
3.8464632756898176,8.8
3.8737934405654504,8.8
3.8737934405654504,9.0
4.0052139275088185,9.0
4.0052139275088185,9.2
4.04611422165924,9.2
4.04611422165924,9.4
4.085258429183495,9.4
4.085258429183495,9.6
4.242437529015604,9.6
4.242437529015604,9.8
4.359699684897863,9.8
4.359699684897863,10.0
4.392776083430254,10.0
4.392776083430254,10.2
4.394586309804203,10.2
4.394586309804203,10.4
4.432693388890335,10.4
4.432693388890335,10.6
4.460551449494864,10.6
4.460551449494864,10.8
4.6327729476557815,10.8
4.6327729476557815,11.0
4.7314579405810475,11.0
4.7314579405810475,11.2
4.7818473270159725,11.2
4.7818473270159725,11.4
4.786280527423763,11.4
4.786280527423763,11.6
4.886307023747037,11.6
4.886307023747037,11.8
4.917853072420524,11.8
4.917853072420524,12.0
4.934801959368028,12.0
4.934801959368028,12.2
4.960250582787707,12.2
4.960250582787707,12.4
5.111409867466144,12.4
5.111409867466144,12.6
5.138865750125312,12.6
5.138865750125312,12.8
5.147845922390663,12.8
5.147845922390663,13.0
5.311266774081511,13.0
5.311266774081511,13.2
5.330435612269272,13.2
5.330435612269272,13.4
5.349845071797466,13.4
5.349845071797466,13.6
5.441875940335901,13.6
5.441875940335901,13.8
5.708371759593292,13.8
5.708371759593292,14.0
5.829608006192542,14.0
5.829608006192542,14.2
5.894010398594012,14.2
5.894010398594012,14.4
6.022214251849821,14.4
6.022214251849821,14.6
6.157505230222482,14.6
6.157505230222482,14.8
6.169019611998802,14.8
6.169019611998802,15.0
6.225298877622543,15.0
6.225298877622543,15.2
6.251311600372814,15.2
6.251311600372814,15.4
6.287505991455382,15.4
6.287505991455382,15.6
6.324549796558561,15.6
6.324549796558561,15.8
6.368619680775095,15.8
6.368619680775095,16.0
6.3840195772823405,16.0
6.3840195772823405,16.2
6.507611697722432,16.2
6.507611697722432,16.4
6.7944520648713995,16.4
6.7944520648713995,16.6
7.3972206719639475,16.6
7.3972206719639475,16.8
7.511726436366933,16.8
7.511726436366933,17.0
7.546029332113208,17.0
7.546029332113208,17.2
7.594907391031443,17.2
7.594907391031443,17.4
7.715382727105968,17.4
7.715382727105968,17.6
7.8265430492734875,17.6
7.8265430492734875,17.8
8.479814595730259,17.8
8.479814595730259,18.0
8.481243523117314,18.0
8.481243523117314,18.2
8.506037078642708,18.2
8.506037078642708,18.4
8.765790805209953,18.4
8.765790805209953,18.6
8.790417925003142,18.6
8.790417925003142,18.8
8.814710734170575,18.8
8.814710734170575,19.0
8.892643438365367,19.0
8.892643438365367,19.2
9.28593081478774,19.2
9.28593081478774,19.4
9.348062598870822,19.4
9.348062598870822,19.6
9.509735640011248,19.6
9.509735640011248,19.8
9.515326807105437,19.8
9.515326807105437,20.0
9.580211126956687,20.0
9.580211126956687,20.2
9.746678511241134,20.2
9.746678511241134,20.4
9.766664802022348,20.4
9.766664802022348,20.6
10.033949437483168,20.6
10.033949437483168,20.8
10.130571141612853,20.8
10.130571141612853,21.0
10.219429975395288,21.0
10.219429975395288,21.2
10.321605330377826,21.2
10.321605330377826,21.4
10.324773817931954,21.4
10.324773817931954,21.6
10.420208071803225,21.6
10.420208071803225,21.8
10.860744766261925,21.8
10.860744766261925,22.0
10.8948130470225,22.0
10.8948130470225,22.2
10.906734731563372,22.2
10.906734731563372,22.4
11.076972025294298,22.4
11.076972025294298,22.6
11.136793106434514,22.6
11.136793106434514,22.8
11.93438126244735,22.8
11.93438126244735,23.0
12.155900171495167,23.0
12.155900171495167,23.2
12.558366913791225,23.2
12.558366913791225,23.4
12.654103386592668,23.4
12.654103386592668,23.6
12.697493365401225,23.6
12.697493365401225,23.8
12.841207352747883,23.8
12.841207352747883,24.0
12.934337306969068,24.0
12.934337306969068,24.2
12.990257845869701,24.2
