ax_00_plot_scatter_0_scatter_x,ax_00_plot_scatter_0_scatter_y,ax_00_plot_line_0_line_x,ax_00_plot_line_0_line_y
1.5599452033620265,5.852682179887301,3.114584781707509,0.05522117123602399
0.5808361216819946,3.414145307956822,3.3132102904797573,0.15434893077914671
8.661761457749352,19.928893751149744,3.5118357992520055,0.25347669032226944
6.011150117432088,15.394155876749789,3.710461308024254,0.3526044498653922
7.080725777960454,17.055370845065095,3.909086816796502,0.4517322094085149
0.20584494295802447,3.1982554888961876,4.10771232556875,0.5508599689516376
9.699098521619943,22.64892120900229,4.306337834340999,0.6499877284947604
8.324426408004218,20.22794614247445,4.504963343113246,0.7491154880378831
2.1233911067827616,7.375340648593663,4.703588851885495,0.8482432475810058
1.8182496720710062,6.793755792073598,4.902214360657743,0.9473710071241285
1.8340450985343382,7.354021263843564,5.100839869429992,1.0464987666672512
3.0424224295953772,9.17262150616817,5.299465378202239,1.145626526210374
5.247564316322379,13.340484359422469,5.498090886974488,1.2447542857534968
4.319450186421157,11.975463124229302,5.696716395746735,1.3438820452966194
2.9122914019804194,8.696267712614562,5.895341904518984,1.4430098048397422
6.118528947223795,15.05314503238121,6.093967413291232,1.5421375643828648
1.3949386065204183,6.426744023110615,6.292592922063481,1.6412653239259876
2.9214464853521815,8.696916635291553,6.491218430835729,1.7403930834691104
3.663618432936917,8.9996488420921,6.689843939607977,1.839520843012233
4.56069984217036,12.294158656285102,6.888469448380225,1.9386486025553558
7.851759613930136,18.505761002070127,7.087094957152473,2.0377763620984783
1.9967378215835974,6.848907214932224,7.285720465924721,2.136904121641601
5.142344384136116,13.511156931538988,7.48434597469697,2.236031881184724
5.924145688620425,14.765260923065316,7.682971483469219,2.3351596407278468
0.46450412719997725,4.036477669447332,7.881596992241466,2.4342874002709696
6.075448519014383,14.1397395714309,8.080222501013713,2.533415159814092
1.7052412368729153,5.938954069512199,8.278848009785962,2.6325429193572147
0.6505159298527952,5.003011229035237,8.477473518558211,2.7316706789003375
9.488855372533333,21.968435342810846,8.676099027330459,2.8307984384434604
9.656320330745594,21.475888350496074,8.874724536102708,2.929926197986583
8.08397348116461,18.631681045111392,9.073350044874955,3.0290539575297055
3.0461376917337066,8.595982293765818,9.271975553647204,3.1281817170728283
0.9767211400638387,5.004616121402511,9.470601062419451,3.227309476615951
6.842330265121569,16.46835588996913,9.6692265711917,3.326437236159074
4.4015249373960135,11.473458723573788,9.867852079963948,3.4255649957021967
1.2203823484477883,5.442733349111278,10.066477588736197,3.524692755245319
4.951769101112702,13.142415251942166,10.265103097508444,3.623820514788442
0.34388521115218396,3.5582560999349226,10.463728606280693,3.7229482743315647
9.093204020787821,20.89905343776894,10.66235411505294,3.8220760338746875
2.587799816000169,7.964850521830397,10.86097962382519,3.9212037934178103
6.62522284353982,16.420356169172962,11.059605132597436,4.020331552960933
3.1171107608941098,9.230531446815933,11.258230641369684,4.1194593125040555
5.200680211778108,13.785008842909418,11.456856150141933,4.218587072047178
5.4671027934327965,13.359309298118413,11.655481658914182,4.317714831590301
1.8485445552552704,6.309421057532069,11.85410716768643,4.416842591133424
9.695846277645586,22.778262983235795,12.052732676458678,4.515970350676547
7.7513282336111455,18.101742545547445,12.251358185230927,4.6150981102196695
9.394989415641891,22.481986690750123,12.449983694003175,4.714225869762792
8.948273504276488,21.59914966149207,12.648609202775424,4.813353629305915
5.978999788110851,15.654162452967654,12.847234711547669,4.912481388849037
9.218742350231167,20.99716429119745,13.045860220319918,5.01160914839216
0.884925020519195,4.808297515330676,13.244485729092167,5.110736907935283
1.959828624191452,6.672941007281241,13.443111237864414,5.2098646674784055
0.45227288910538066,4.3661270823817375,13.641736746636663,5.308992427021528
3.2533033076326436,10.359909092104518,13.84036225540891,5.408120186564651
3.8867728968948203,11.21034050160733,14.03898776418116,5.507247946107774
2.713490317738959,8.431552808347986,14.237613272953409,5.606375705650897
8.287375091519294,19.391980534622316,14.436238781725656,5.7055034651940195
3.567533266935893,10.459609900186338,14.634864290497905,5.804631224737142
2.8093450968738076,8.00725342540996,14.833489799270152,5.903758984280264
5.426960831582485,14.122089679356002,15.0321153080424,6.002886743823387
1.4092422497476265,5.361139033864614,15.230740816814649,6.10201450336651
8.021969807540398,19.35421372306166,15.429366325586896,6.201142262909633
0.7455064367977082,4.410544185163884,15.627991834359145,6.3002700224527555
9.868869366005173,22.543606532522038,15.826617343131394,6.399397781995878
7.722447692966574,18.002139199018725,16.02524285190364,6.498525541539001
1.987156815341724,6.795941117799351,16.22386836067589,6.597653301082124
0.05522117123602399,3.3885032417390306,16.42249386944814,6.696781060625247
8.154614284548341,19.83115887455601,16.62111937822039,6.7959088201683695
7.068573438476172,17.400370957619693,16.819744886992638,6.895036579711492
7.2900716804098735,18.2620866230283,17.018370395764883,6.994164339254614
7.712703466859457,19.69498829185358,17.216995904537132,7.093292098797737
0.7404465173409036,4.318647555767361,17.41562141330938,7.19241985834086
3.5846572854427263,10.066381212337701,17.614246922081627,7.291547617883983
1.1586905952512971,4.597360466660695,17.812872430853876,7.3906753774271055
8.631034258755935,20.85743214556869,18.011497939626125,7.489803136970228
6.232981268275579,16.1156609436834,18.210123448398374,7.588930896513351
3.308980248526492,9.184387419028207,18.408748957170623,7.688058656056474
0.6355835028602363,4.579987428476046,18.60737446594287,7.787186415599597
3.109823217156622,9.828181832803299,18.805999974715117,7.8863141751427195
3.2518332202674705,9.616810575284378,19.004625483487363,7.985441934685841
7.29606178338064,18.0158242830496,19.203250992259612,8.084569694228964
6.3755747135521315,15.838565933099998,19.40187650103186,8.183697453772087
8.872127425763265,20.135827405346912,19.60050200980411,8.28282521331521
4.722149251619493,12.968972199399419,19.799127518576356,8.381952972858333
1.195942459383017,6.054437749523134,19.997753027348605,8.481080732401455
7.13244787222995,17.63214627689992,20.196378536120854,8.580208491944578
7.607850486168974,17.738452341357238,20.395004044893103,8.679336251487701
5.612771975694963,13.849954239057961,20.59362955366535,8.778464011030824
7.70967179954561,17.854129572530955,20.792255062437597,8.877591770573947
4.937955963643907,13.26090060725321,20.990880571209846,8.97671953011707
5.227328293819941,14.088851348841832,21.189506079982095,9.075847289660192
4.275410183585496,11.763063489199217,21.388131588754344,9.174975049203315
0.2541912674409519,3.9786503273629084,21.586757097526593,9.274102808746438
1.0789142699330445,4.724007994876402,21.785382606298842,9.37323056828956
0.3142918568673425,3.7015146399488397,21.984008115071088,9.472358327832683
6.364104112637804,15.04327269691746,22.182633623843337,9.571486087375806
3.143559810763267,8.901229246779904,22.381259132615583,9.670613846918927
5.085706911647028,13.610750597389504,22.57988464138783,9.76974160646205
9.07566473926093,21.031532224424954,22.77851015016008,9.868869366005173
