ax-row-0-col-0_trace-id-fill-between-0_variable-x,ax-row-0-col-0_trace-id-fill-between-0_variable-y1,ax-row-0-col-0_trace-id-fill-between-0_variable-y2,ax-row-0-col-0_trace-id-plot-0_variable-x,ax-row-0-col-0_trace-id-plot-0_variable-y,ax-row-0-col-0_trace-id-plot-1_variable-x,ax-row-0-col-0_trace-id-plot-1_variable-y
0.0,0.0,0.5,0.0,0.0,0.0,0.5
0.06346651825433926,0.0634239196565645,0.5634239196565645,0.06346651825433926,0.0634239196565645,0.06346651825433926,0.5634239196565645
0.12693303650867852,0.12659245357374926,0.6265924535737493,0.12693303650867852,0.12659245357374926,0.12693303650867852,0.6265924535737493
0.1903995547630178,0.18925124436041021,0.6892512443604102,0.1903995547630178,0.18925124436041021,0.1903995547630178,0.6892512443604102
0.25386607301735703,0.2511479871810792,0.7511479871810792,0.25386607301735703,0.2511479871810792,0.25386607301735703,0.7511479871810792
0.3173325912716963,0.3120334456984871,0.8120334456984871,0.3173325912716963,0.3120334456984871,0.3173325912716963,0.8120334456984871
0.3807991095260356,0.3716624556603276,0.8716624556603276,0.3807991095260356,0.3716624556603276,0.3807991095260356,0.8716624556603276
0.4442656277803748,0.42979491208917164,0.9297949120891716,0.4442656277803748,0.42979491208917164,0.4442656277803748,0.9297949120891716
0.5077321460347141,0.4861967361004687,0.9861967361004687,0.5077321460347141,0.4861967361004687,0.5077321460347141,0.9861967361004687
0.5711986642890533,0.5406408174555976,1.0406408174555977,0.5711986642890533,0.5406408174555976,0.5711986642890533,1.0406408174555977
0.6346651825433925,0.5929079290546404,1.0929079290546404,0.6346651825433925,0.5929079290546404,0.6346651825433925,1.0929079290546404
0.6981317007977318,0.6427876096865393,1.1427876096865393,0.6981317007977318,0.6427876096865393,0.6981317007977318,1.1427876096865393
0.7615982190520711,0.690079011482112,1.190079011482112,0.7615982190520711,0.690079011482112,0.7615982190520711,1.190079011482112
0.8250647373064104,0.7345917086575333,1.2345917086575333,0.8250647373064104,0.7345917086575333,0.8250647373064104,1.2345917086575333
0.8885312555607496,0.7761464642917568,1.2761464642917568,0.8885312555607496,0.7761464642917568,0.8885312555607496,1.2761464642917568
0.9519977738150889,0.8145759520503357,1.3145759520503357,0.9519977738150889,0.8145759520503357,0.9519977738150889,1.3145759520503357
1.0154642920694281,0.8497254299495144,1.3497254299495145,1.0154642920694281,0.8497254299495144,1.0154642920694281,1.3497254299495145
1.0789308103237674,0.8814533634475821,1.381453363447582,1.0789308103237674,0.8814533634475821,1.0789308103237674,1.381453363447582
1.1423973285781066,0.9096319953545183,1.4096319953545184,1.1423973285781066,0.9096319953545183,1.1423973285781066,1.4096319953545184
1.2058638468324459,0.9341478602651067,1.4341478602651065,1.2058638468324459,0.9341478602651067,1.2058638468324459,1.4341478602651065
1.269330365086785,0.9549022414440739,1.4549022414440738,1.269330365086785,0.9549022414440739,1.269330365086785,1.4549022414440738
1.3327968833411243,0.9718115683235417,1.4718115683235418,1.3327968833411243,0.9718115683235417,1.3327968833411243,1.4718115683235418
1.3962634015954636,0.984807753012208,1.4848077530122081,1.3962634015954636,0.984807753012208,1.3962634015954636,1.4848077530122081
1.4597299198498028,0.9938384644612541,1.4938384644612541,1.4597299198498028,0.9938384644612541,1.4597299198498028,1.4938384644612541
1.5231964381041423,0.998867339183008,1.498867339183008,1.5231964381041423,0.998867339183008,1.5231964381041423,1.498867339183008
1.5866629563584815,0.9998741276738751,1.4998741276738752,1.5866629563584815,0.9998741276738751,1.5866629563584815,1.4998741276738752
1.6501294746128208,0.9968547759519424,1.4968547759519424,1.6501294746128208,0.9968547759519424,1.6501294746128208,1.4968547759519424
1.71359599286716,0.9898214418809327,1.4898214418809328,1.71359599286716,0.9898214418809327,1.71359599286716,1.4898214418809328
1.7770625111214993,0.9788024462147787,1.4788024462147789,1.7770625111214993,0.9788024462147787,1.7770625111214993,1.4788024462147789
1.8405290293758385,0.963842158559942,1.4638421585599422,1.8405290293758385,0.963842158559942,1.8405290293758385,1.4638421585599422
1.9039955476301778,0.9450008187146685,1.4450008187146683,1.9039955476301778,0.9450008187146685,1.9039955476301778,1.4450008187146683
1.967462065884517,0.9223542941045814,1.4223542941045815,1.967462065884517,0.9223542941045814,1.967462065884517,1.4223542941045815
2.0309285841388562,0.8959937742913359,1.3959937742913358,2.0309285841388562,0.8959937742913359,2.0309285841388562,1.3959937742913358
2.0943951023931957,0.8660254037844385,1.3660254037844384,2.0943951023931957,0.8660254037844385,2.0943951023931957,1.3660254037844384
2.1578616206475347,0.8325698546347714,1.3325698546347713,2.1578616206475347,0.8325698546347714,2.1578616206475347,1.3325698546347713
2.221328138901874,0.795761840530832,1.295761840530832,2.221328138901874,0.795761840530832,2.221328138901874,1.295761840530832
2.284794657156213,0.7557495743542583,1.2557495743542582,2.284794657156213,0.7557495743542583,2.284794657156213,1.2557495743542582
2.3482611754105527,0.7126941713788627,1.2126941713788626,2.3482611754105527,0.7126941713788627,2.3482611754105527,1.2126941713788626
2.4117276936648917,0.6667690005162917,1.1667690005162918,2.4117276936648917,0.6667690005162917,2.4117276936648917,1.1667690005162918
2.475194211919231,0.6181589862206051,1.118158986220605,2.475194211919231,0.6181589862206051,2.475194211919231,1.118158986220605
2.53866073017357,0.5670598638627709,1.0670598638627709,2.53866073017357,0.5670598638627709,2.53866073017357,1.0670598638627709
2.6021272484279097,0.5136773915734063,1.0136773915734063,2.6021272484279097,0.5136773915734063,2.6021272484279097,1.0136773915734063
2.6655937666822487,0.4582265217274105,0.9582265217274105,2.6655937666822487,0.4582265217274105,2.6655937666822487,0.9582265217274105
2.729060284936588,0.4009305354066136,0.9009305354066136,2.729060284936588,0.4009305354066136,2.729060284936588,0.9009305354066136
