ax-row-0-col-0_trace-id-hist2d-0_variable-x,ax-row-0-col-0_trace-id-hist2d-0_variable-y
0.8698084825744024,0.9221566607062319
-0.9054297386431129,-0.13277679694522038
-0.9371318457543117,-0.38437500955958664
-0.6373041583224767,1.517504170188717
0.17224698469698418,-0.3319306319506746
-0.07112286120717143,-1.0707819329773858
0.36992016538387495,-0.7032128027351753
-0.6437911915044631,-0.6918014422044693
-0.15615203149100457,-0.8596422543105586
2.269752071931627,-0.39367378122325813
-0.8897730993351883,-0.05700463399600791
0.9373935851077542,0.08438872545100136
-0.02993539812100911,0.0727329134272814
0.032011570633214394,0.36611019595079664
0.2636216554702319,-0.3098806472458795
0.8511850255491389,-0.2817249293379087
-0.15683332993951363,-0.7593474451018027
1.448960276713948,-0.4948615370929814
-1.35008710567586,1.0703415226779232
0.23583317644673193,0.5596453127178358
0.4433565811417557,0.8075199597973172
-0.41391511570073736,0.7609171292619968
-0.21265964715105043,0.9438162488943012
-0.5591890160689796,0.9787472997419001
-0.5214592748745722,-1.112217336988835
-2.1218517075430827,1.368693038735701
0.016210527300894412,0.4280331370237267
-1.0110695540585775,0.8038952194545321
1.4018650738952345,0.43792349049001883
0.03480996167983051,-0.534525001330585
-1.2113340786088798,0.8595540994805452
0.017444936187513756,-1.0690152576374332
-0.7960344073327403,-1.8676102246010837
-2.0563979077944223,0.30830995723571125
-0.890019872991965,-0.6833030868854219
0.5541944271578665,-0.08448281088531144
-0.6143004755226641,2.2097707329827654
1.004000106962057,0.7995319415133083
-1.5150075370751803,1.3549006606081262
0.07596743182105807,-1.3147794387919562
-0.16578793787086074,-1.5988254055458955
-1.0225027726346636,0.003595402313031597
-0.29258739642441944,0.07235439678842889
-1.4456482731650522,1.5912014802561647
0.016394452918102827,1.1089266715762325
-1.1934078793364997,0.18313520081585338
0.24910219603626071,0.48954840465092814
-0.8570641307028525,1.627212783787003
0.20806436320012825,-0.8856279420865807
1.1689641181050132,0.9241016083642141
-0.2639852191555956,1.1754327065966157
0.6283032698378024,2.408821820088134
-2.602108397500666,0.8867512226858046
2.106452422589278,-2.6853105317330295
0.3753964636779524,0.3282498219959639
-0.7550815185490987,0.9679712083303905
0.300112451714567,-0.8497296464827367
-0.7530128456571201,0.34942096090615243
-0.2457067205185534,1.0478460721361555
-0.09509710667131122,-0.6267538264662649
0.2843341401774435,1.4070808467459945
1.1937778882367955,-1.8269256457391672
0.015467299413121458,1.7938312167663228
-0.8296646303580317,0.4730761443020449
-0.010578637012196824,0.4473077475101093
-0.09922731745479951,-0.555695854937051
0.5711627593156934,-1.1264547335312438
2.242111502035965,-0.8267601559725579
-0.6719687101251254,0.15855969508836565
0.4109319898275767,1.7010368045536381
0.9386804159677611,0.571842657574922
-0.6673004592413491,-1.283596158640764
0.9675031351895388,0.00737313570216726
1.3425820699496342,-0.41402206088129345
0.289991796677345,-0.7790603383621635
-1.3727138291346157,1.6800096715964095
-1.5672310534835845,2.338176387850367
0.2814117253297378,-0.8094186570603539
-0.4233152301809589,-0.5965772621405653
