ax-row-0-col-0_trace-id-boxplot-0_variable-data-0,ax-row-0-col-0_trace-id-boxplot-0_variable-data-1,ax-row-0-col-0_trace-id-boxplot-0_variable-data-2,ax-row-0-col-0_trace-id-boxplot-0_variable-data-3
-1.7094074686687892,-0.4785796754338947,0.965071128003558,2.998516333104048
0.6046186218387051,0.9438415510218423,2.2544200429725696,2.2286054129707753
0.005323660908494954,0.7035129234671516,2.508937188093075,3.1676444761711693
-0.40213064401899584,2.4130278501245908,1.1134295989215395,4.835206948983631
0.7380610625095204,1.702225598146145,1.8762688308537678,5.425820389060522
0.20080524832551463,0.23273855021928824,3.812177272889109,0.9984121537808703
-0.9594642169583169,0.09702304389044203,2.148333743624348,2.7753185630643227
0.44543851802140977,0.06553316739857529,1.0381891615307333,1.145903299563437
-0.7190415799544685,0.013251186688943317,1.6013585855051344,3.545858100007681
-0.1222360003562962,0.5664642685886307,0.9924045095021472,3.1130220881614616
1.026580403756185,-0.24448078022185205,-0.11599612659229308,1.5048109495334594
-1.1301990080630624,0.24472340595160502,2.2767730248571887,3.9556119048130713
-0.0741139538966446,1.6506784385786917,3.164605456236117,0.45267147587650536
1.0629309003023246,1.2369109378030991,2.418869910631159,2.3851807484190988
-1.3100806192766714,0.3960003716689654,2.3974144829018513,3.4551360536917755
-0.9730699149616604,-0.8296857623807139,2.537378972201113,2.5402213946057484
-1.9922138851362674,-0.3499840231852873,0.8006686715164424,2.379400026848306
0.12550311025321723,1.9450707194849146,2.26211978951605,2.885538241810659
-0.21150615294180902,-0.7975563191704986,0.21662966256726301,2.0469873038898694
1.4530391448691076,2.1780080782916356,2.402418488156998,3.66380091180443
0.9697239847851624,1.029716420429504,1.8957204209023093,2.506357215038198
-0.5563194941246318,2.394145864517278,3.6794130012370534,2.3430132937155985
-1.1490870958022612,0.8295675989157372,1.8425998461742763,2.9218410454136468
-0.9164340389298787,-0.25662459833458673,3.853428913739224,2.754452229460824
-1.1179202008120295,-0.20584878168361231,3.877001916771734,3.539235136223835
0.16706046086023427,1.8928649340679566,1.1050154075682403,3.9208726375949774
-0.2811562575413746,1.9748770629551413,1.484861229972425,3.234412746477989
-0.3524661282421316,1.4091048539007203,3.312243995856841,4.2944008403765
-1.4115037756795865,1.5455848810768775,3.0019516210743924,3.4967164541523847
-0.6982809904658621,0.7980681556690534,1.96767912443273,3.1874294341597214
-1.6772913353083974,1.48305546080235,1.1619978778195388,4.053702323132475
0.39948555518123013,1.531850295011909,1.5627229107561422,1.5942893367043116
0.19954036022041166,0.16192721727702175,3.641192613337398,3.3443903351470747
2.688697852151682,0.49159105187810426,1.8619310070572166,2.8598157961008157
0.7653460551826459,3.234962583833047,2.6036013653255274,3.584376207773497
-1.4527827806420182,0.1909231746328719,0.5501446188218999,3.451934653051155
-2.4663285329245532,-0.8812622214593693,1.851447027340048,4.171356331669699
0.4058148510078878,0.7001274711716048,1.0705731107906087,2.808581584807776
-1.5041613596516308,1.2766748540417023,0.9522953013220747,4.737699779928654
-1.559443592871346,1.7145120484744307,2.5430858978406055,4.590891162786097
1.4425855100542782,0.2743861235041658,1.8015898606156686,2.901438981178488
-0.7943522778151086,0.06217222693572144,0.8012358486268609,2.302081442550624
-0.061156272367144604,1.2542486850991361,3.1151691363028666,3.126057698026847
0.0010884801609083086,2.0296103967201513,0.9731655345352923,3.0789792189503813
-0.3801186317698483,1.671608509164436,1.6781247974389963,4.2025578625519815
1.2464802530082992,1.830512044499795,1.4176123110374048,4.843042399992714
0.0032342239399851037,1.1080612841836308,2.971580030636343,2.641514935825923
-1.2674468464607433,1.240424114946888,1.9268405294113489,2.536638874891219
-1.3310937185604754,2.8470946828565937,0.8186659527165658,3.3259922920780487
-0.28708583210173283,0.1988795553507079,1.6588568737807683,3.1174351590097364
-0.7360757707805485,1.5464265779134885,2.938252748430384,1.8621643417757294
-1.004492939177071,0.4047876506116981,0.31731022494305594,4.125409670915522
-0.33180168931612714,2.9644116191695007,2.7896686547925977,2.641451733363085
1.3878981580846763,1.3564022138829055,3.1113049789027025,3.6316443292256277
-0.8688796372486323,0.830573360632886,2.758247404686926,2.5263189935585575
-0.2346168198683271,1.6183562812218342,2.3411043734816137,2.746675460095019
-0.17001263780316372,3.2244340889391667,2.5568551225691887,2.993067901583324
1.626811198384437,-0.4857780457200085,2.6654504303881836,3.7576279706993296
0.9541211839424023,1.434475393467539,1.240847061832773,5.084686485542992
2.008775163262796,2.5901010260963013,2.753678255793808,1.296639147099435
-1.5838382650154814,1.109609200742947,1.9011623588181317,2.9173243766431227
0.3676360247834114,1.4394377641645417,1.5105303750827517,2.405135834579867
