ax-row-0-col-0_trace-id-stx-box-0_variable-data-0,ax-row-0-col-0_trace-id-stx-box-0_variable-data-1,ax-row-0-col-0_trace-id-stx-box-0_variable-data-2,ax-row-0-col-0_trace-id-stx-box-0_variable-data-3
-0.21051806243505186,1.158847742230674,1.331751219846071,2.9805007302447617
-0.12002328055630945,-0.024081838728306604,1.771000584138797,0.4847381488551181
0.08390575634411251,3.1607727618001182,1.6904594150782788,2.0472948834466997
0.6364429429744238,2.8010835223962705,2.103780755117072,1.3205214638335807
1.791749727648806,0.4165414436818562,2.60532252056783,3.9330089851922967
0.48318816489991184,2.045660158578317,1.540176940312353,2.1503047353072198
-0.29211892677749174,1.697233892523753,2.0055301323119807,4.317365866030233
0.9383495772163968,2.27374455821955,1.8981024577269392,3.8093248257073844
-1.8847740857768855,0.6782630921058113,3.4209205328902432,4.070503910427602
0.2962929348702702,0.7171707466124194,2.6111895963036043,4.153050575775096
0.5906890161946333,0.9414231149806006,1.9618065764729677,2.242217393843282
2.028653145606219,0.5854971315358144,0.7051958602612878,1.4877309128513645
-0.742980992248787,1.2712146676897345,0.7797260420115943,2.9004162622076506
-0.17962860119626908,1.240378724014533,2.8207356109999786,5.037332283061522
-0.9242846067009262,3.6772546348478694,1.2247871425678558,3.6539669539756527
0.10233824252534217,0.023589262271525357,2.571707870865563,3.1983021879113918
-2.474868103586326,1.4020350246693853,2.1092030629544634,3.4312564780557953
-0.004119518373931939,0.11942085126922075,3.8592672806212427,4.407884043665867
-0.575704556259998,0.6921517025137232,2.107198447990184,3.6083087522798993
0.9370025945712913,1.5518017078706536,1.3199086072547612,4.787625763781093
1.0948248553762938,0.40120421040325616,1.546691830956842,3.4852178222448678
-0.10908684646750369,1.4155212209767685,2.6311506221813548,2.292612186773617
-0.7138457292024437,0.7878537239840289,2.0813613286837773,4.593453196173557
-0.03907847331498928,1.2285211313907214,2.012669118970589,2.8819329839024577
-0.6850269965116179,1.4314350673045542,3.074914149280285,1.6534964837093225
1.0600990641503225,0.06379653683053776,2.0647568865194956,3.0250403497672287
0.31895601753212305,2.3486440953223475,0.5458625828491803,3.7417043743615057
1.6448092191358847,1.0468640334428594,2.9332535925222025,4.349609707022457
1.5573382849827249,0.09178194587807664,3.992022024856388,3.7303777100831033
-0.31286945845829356,1.319946759159207,1.3249601811611584,2.1624605486905426
0.7500589479881654,1.4717408414262225,1.580148625685384,4.797620279532686
-0.1672195451255482,-0.3827856833195016,2.8905882778144667,3.46818905512535
0.2739745627496118,1.7092890857641034,3.1786188070823007,4.038925292737829
-1.8681302457235136,0.6831988235841635,2.2949113114814015,2.1913040436555726
-0.5888739409583135,-1.1361490298050052,0.9929260485793496,3.7115679755202575
1.6466217936849896,1.2842402887209046,2.306397437469551,2.4746584511818623
1.269556718850906,0.4636169573590606,1.0137604951010943,3.795859998244794
-1.7107028715141448,1.8472435303022054,0.15852557088693264,3.376425099263357
-0.07084573191358252,0.9824785464886798,1.306533188329886,4.299456139826258
0.9752904500780434,1.3216652566366685,1.7354796333570817,3.6342118690529106
0.3028368436249558,1.14450397673829,1.9772467537870324,2.5342892299456774
-0.28794762191357953,2.2052166451146777,1.9191894289834415,3.6241952371546047
-0.017260865874183323,1.9583372456393788,1.9408413842387249,1.13150653929402
0.5650779891267341,2.467967227852284,0.5792419869368586,2.40120654394975
1.5404402305169498,2.2298030549025363,2.0850019427783466,4.3515645317379725
0.057580286152920525,-1.3730317105201872,2.364520665484136,4.221686184200532
1.1026157242208035,2.7695491307948488,2.2843634173683536,4.1472288869325995
-0.7607884780215662,-0.05738063279495198,2.1576166440836,0.990513385793037
0.19585392826137826,2.670799856848843,3.7960337981675814,2.3751556971640557
0.33507820154634205,1.2388191331518092,0.348847457060135,3.5654894713260767
-1.1886017097274115,2.078930999128221,2.0323711990332973,2.449865800538862
0.1726700763197261,1.478990116088116,0.796795559566198,2.385332020884738
1.1030988480196393,2.8147213557980266,3.0490673702729287,2.5140441469156674
-0.520552951215087,1.5520620735494512,1.9996995835438376,2.5669642222372273
-0.41477205652706195,2.229688046660869,3.677686957423417,1.0374623254289823
-0.844002416891858,1.3555259560910702,3.52137275556235,4.894811707127987
3.373989542527792,-0.29733238645834925,3.670920257199856,3.3886893055487737
-0.04500328965598796,0.4645722214695127,3.3065335894865995,2.9260117799325966
-0.9498683778581696,1.2185756119135198,1.5033882477781388,2.4392610884941983
1.9478826463762813,-1.1371361017464539,2.8525271940080823,2.7981186236726154
-1.1273677904197665,0.7502587437101018,2.575597318270573,3.300001265428842
-0.42210183961755915,0.5739863063605131,2.041522016795355,2.8383243869651458
0.28618218405085505,0.12994900816980182,1.7690353638598986,2.946372372366849
1.4099604085678628,-1.2730911254417463,3.831326422828083,2.955127863353516
-0.40378787691426526,1.2083354755255766,3.110487224314083,0.4655712872845861
-1.5568305863024783,1.865720370641307,2.066846610710167,3.599998239474195
-0.5912740118015986,0.9886584601671728,2.1944427217704763,3.0921572365032564
-0.7472071244657438,0.8587706386903462,1.2105773225802396,2.701155072210413
-1.6862637024523774,0.3651708411453387,2.138227252034771,2.7268175207110907
-0.18426337636935267,1.5899635371495724,1.703316749100018,4.1741077601725936
-0.37940232340151303,1.830131612375972,1.6602249224056302,2.5764539198690137
-0.02008519736581866,0.8037190418460269,3.852558809609288,3.729310196997973
-0.6530966666750814,2.7079373246026854,1.9022708945218842,1.9469515296746056
-0.7098834387483286,-0.20451419486658517,2.048958529526434,3.9423083618556
1.7648442175278578,1.877118654842829,1.8760739618719044,3.973610180574087
1.090785077618668,2.8189351924200943,1.065457197451853,3.9312593889254828
-1.8627870562044775,0.8162404900893028,2.6742082819973687,3.019361610506124
-0.8514781177337878,2.070281555365911,2.2861987046988634,3.245453664152712
0.7656692108505684,1.2426879362958325,0.36310772970585337,1.790940661262299
0.8358706150953816,0.7718157345175637,1.8356966878947194,3.9014729187090325
-0.7054487182584617,2.272692597387808,1.5734657226895739,2.528374735524027
2.150538880094594,2.3576730563878714,2.066327624373646,2.2402831970887447
1.1856848725994686,-0.030900123762582776,2.173857942238993,5.574578724130371
-0.2077696915199927,0.5709366149937266,2.1652372306236884,3.2750484429201743
0.3932579445934795,2.264383119481181,1.8800175573716968,2.4466853288341714
0.4642757509056932,1.3312092961584125,1.7118845497977526,2.2605200885999883
0.4861450420773924,1.095980667011675,1.047653212913058,3.0020809745478294
-0.2990215804225329,0.9810176852274415,-0.5971210002150555,3.7106268866941967
1.4909759480646838,1.1049213417973638,3.778874585988844,1.8388504648514568
0.2822973231508187,0.9952435090704999,2.240585879978968,5.267563268849949
0.8283084174655904,-0.09040741320034051,3.650569721510259,1.0712865667003808
-0.021663748140424453,0.6955336984777039,1.9632454385228575,4.110540890331929
0.5896701428900044,0.3219100215012308,2.638486036055244,2.0564441532650366
-0.9964917784223201,0.570046612407983,2.150239091029989,3.420008650708948
-1.959639060154352,2.0503260040923172,0.47012638333201195,3.9240369010072773
-0.8880228390306246,2.0809349334565237,2.7117258263319846,1.2038451875046599
0.17901460777101616,0.6038515236299302,1.8664552629935358,3.0038647829197416
1.9655415270952865,1.88226890479497,3.2060727372455418,4.592795576140912
0.4879240255537424,1.5992786190703114,2.0835294930553254,1.7748127738815382
1.5647319431663438,1.6235694150506643,0.021462588464077115,2.5644088916629912
