ax-row-0-col-0_trace-id-stx-violin-0_variable-group,ax-row-0-col-0_trace-id-stx-violin-0_variable-value
group00,-0.5771282862528994
group00,-0.32546233254622925
group00,0.40890190772129575
group00,0.28337626183195214
group00,-0.29216788937502197
group00,-0.18012439785268378
group00,0.5569804645391896
group00,0.9224045301566981
group00,-0.6572099592138462
group00,0.9511883325642307
group00,-0.9020738463966748
group00,0.8596672091244848
group00,-0.35692898361833914
group00,-1.2989896725709775
group00,1.3053357888382144
group00,0.27626523088627386
group00,0.15572537523546975
group00,-0.7491430288499231
group00,-0.6091765050330022
group00,-0.5111127789049692
group00,0.5488940125015598
group00,0.017039608531547575
group00,0.2672260561288764
group00,-0.21081301516390438
group00,-1.1335481309084088
group00,0.7514254980720484
group00,-0.32909362275661713
group00,0.06106192367631986
group00,2.008726336906911
group00,-0.992770365071028
group00,1.1900596427946017
group00,1.3781032468889223
group00,-0.1254221914872315
group00,-0.1736890877164673
group00,0.09070952755201984
group00,-0.6037033206616756
group00,-0.49308621627748445
group00,0.5979823751633784
group00,1.2610451945598726
group00,-0.53655351163629
group00,-0.646939110590988
group00,-1.336191565391108
group00,-1.087027892708117
group00,0.12946472839676954
group00,-0.741421689969834
group00,-1.2744583700375942
group00,2.101926433492883
group00,0.8165526624922901
group00,-0.7645978609724081
group00,0.3749037764107937
group00,0.27424544093659153
group00,-0.2395326061483034
group00,0.8332913672081417
group00,-1.619742716666636
group00,-0.30030307800159467
group00,0.6074154003147464
group00,0.0016515597034303482
group00,0.47876217714915037
group00,-0.6261989131923724
group00,2.532782212077474
group00,2.209844502827072
group00,-1.4942361425575474
group00,0.20030172589896092
group00,0.7198114313360028
group00,1.7572402068875295
group00,0.28419839377902895
group00,0.6923881751943004
group00,1.1346460749010545
group00,-0.1214939270545923
group00,-0.1402060089021299
group00,1.2885216978501006
group00,-0.590414586020235
group00,0.7694466097981424
group00,-0.3756045531465156
group00,-1.426500592353905
group00,-1.067218610795348
group00,-0.7443333627110034
group00,0.25730213066700625
group00,0.4522505594042305
group00,-1.0486735820443636
group00,0.6104363584139164
group00,1.1368955242587653
group00,-1.2189129236488847
group00,0.577878021030799
group00,0.43299122248277394
group00,1.773594289059412
group00,0.7993011978179059
group00,-0.5167363964847601
group00,-0.9046789395102038
group00,1.4850267168576672
group00,0.14564066640239023
group00,0.9055813317685683
group00,0.023323741752647963
group00,0.192303148544494
group00,-0.19043984854596246
group00,1.35955895855742
group00,-0.7479000478475143
group00,0.2727804528328288
group00,0.7925062283225638
group00,0.38539750334407724
group01,2.7800888263264385
group01,1.203703574604484
group01,0.974113800461849
group01,1.6054735008124843
group01,1.575546847315053
group01,0.5276346087216779
group01,-0.7599863914469065
group01,0.5405199080373035
group01,0.4684688836430021
group01,0.07413541460001383
group01,0.4532584493898649
group01,3.102588139524493
group01,0.07822108668976402
group01,1.0712587763475323
group01,-0.6683447909012836
group01,-0.5550500570117138
group01,0.026344287669710642
group01,-0.6396995425450298
group01,0.04215109513819304
group01,2.0139052472760235
group01,1.7269105638820306
group01,2.6006627584761857
group01,0.5363896265648983
group01,0.8749090350030725
group01,2.155851087390761
group01,-0.3396423361847216
group01,0.7147910304394647
group01,-0.1423174283062274
group01,0.0451163645554562
group01,1.3222502694571006
group01,1.934559483624847
