ax-row-0-col-0_trace-id-pcolormesh-0_variable-x,ax-row-0-col-0_trace-id-pcolormesh-0_variable-y,ax-row-0-col-0_trace-id-pcolormesh-0_variable-value
0.0,0.0,0.0
0.2631578947368421,0.0,0.2601310228046501
0.5263157894736842,0.0,0.5023511546035125
0.7894736842105263,0.0,0.7099827291448582
1.0526315789473684,0.0,0.8687296180358695
1.3157894736842104,0.0,0.9676615670001469
1.5789473684210527,0.0,0.9999667804441291
1.8421052631578947,0.0,0.9634209363677891
2.1052631578947367,0.0,0.860540338374244
2.3684210526315788,0.0,0.6984086597501531
2.631578947368421,0.0,0.4881892088664759
2.894736842105263,0.0,0.24435629805812248
3.1578947368421053,0.0,-0.01630136119395508
3.4210526315789473,0.0,-0.2758366172030704
3.6842105263157894,0.0,-0.5163795995000284
3.9473684210526314,0.0,-0.7213681191860318
4.2105263157894735,0.0,-0.8766880310355383
4.473684210526316,0.0,-0.9716450396040008
4.7368421052631575,0.0,-0.9997010372394821
5.0,0.0,-0.9589242746631385
0.0,0.2631578947368421,0.0
0.2631578947368421,0.2631578947368421,0.25117557730175627
0.5263157894736842,0.2631578947368421,0.48505687597475405
0.7894736842105263,0.2631578947368421,0.685540386319691
1.0526315789473684,0.2631578947368421,0.8388221480725024
1.3157894736842104,0.2631578947368421,0.9343481992399993
1.5789473684210527,0.2631578947368421,0.9655412516839681
1.8421052631578947,0.2631578947368421,0.9302535594091865
2.1052631578947367,0.2631578947368421,0.8309147980589711
2.3684210526315788,0.2631578947368421,0.67436477362036
2.631578947368421,0.2631578947368421,0.47138247890413776
2.894736842105263,0.2631578947368421,0.23594392383626062
3.1578947368421053,0.2631578947368421,-0.015740159572474186
3.4210526315789473,0.2631578947368421,-0.2663404803469917
3.6842105263157894,0.2631578947368421,-0.49860236819455117
3.9473684210526314,0.2631578947368421,-0.6965338152677832
4.2105263157894735,0.2631578947368421,-0.8465065793950164
4.473684210526316,0.2631578947368421,-0.9381945341375102
4.7368421052631575,0.2631578947368421,-0.9652846571335697
5.0,0.2631578947368421,-0.9259117028039306
0.0,0.5263157894736842,0.0
0.2631578947368421,0.5263157894736842,0.22492585317010397
0.5263157894736842,0.5263157894736842,0.43436480901793467
0.7894736842105263,0.5263157894736842,0.6138962949023986
1.0526315789473684,0.5263157894736842,0.7511589675238208
1.3157894736842104,0.5263157894736842,0.8367018327563236
1.5789473684210527,0.5263157894736842,0.8646349782050567
1.8421052631578947,0.5263157894736842,0.8330351133751499
2.1052631578947367,0.5263157894736842,0.7440779946553024
2.3684210526315788,0.5263157894736842,0.6038886172129558
2.631578947368421,0.5263157894736842,0.42211948859014464
2.894736842105263,0.5263157894736842,0.2112860212735415
3.1578947368421053,0.5263157894736842,-0.014095195316776447
3.4210526315789473,0.5263157894736842,-0.23850591056395487
3.6842105263157894,0.5263157894736842,-0.4464946961147466
3.9473684210526314,0.5263157894736842,-0.6237408284035355
4.2105263157894735,0.5263157894736842,-0.7580403183697552
4.473684210526316,0.5263157894736842,-0.8401461969245851
4.7368421052631575,0.5263157894736842,-0.8644051997019588
5.0,0.5263157894736842,-0.8291470132191934
0.0,0.7894736842105263,0.0
0.2631578947368421,0.7894736842105263,0.18318923171617843
0.5263157894736842,0.7894736842105263,0.35376527209774833
0.7894736842105263,0.7894736842105263,0.4999833902220646
1.0526315789473684,0.7894736842105263,0.6117759795862197
1.3157894736842104,0.7894736842105263,0.6814457464888783
1.5789473684210527,0.7894736842105263,0.7041956944475055
1.8421052631578947,0.7894736842105263,0.6784594134511726
2.1052631578947367,0.7894736842105263,0.6060089325291346
2.3684210526315788,0.7894736842105263,0.4918327096250872
2.631578947368421,0.7894736842105263,0.34379215958235954
2.894736842105263,0.7894736842105263,0.172080369437108
3.1578947368421053,0.7894736842105263,-0.011479729717939565
3.4210526315789473,0.7894736842105263,-0.1942494110845313
3.6842105263157894,0.7894736842105263,-0.3636443707729393
3.9473684210526314,0.7894736842105263,-0.5080011992167185
4.2105263157894735,0.7894736842105263,-0.6173804459331044
4.473684210526316,0.7894736842105263,-0.6842509839342039
