ax-row-0-col-0_trace-id-density-map_variable-x,ax-row-0-col-0_trace-id-density-map_variable-y
0.9934283060224653,-1.3569894609744435
-0.2765286023423693,-0.6109989261073058
1.295377076201385,-1.1947621220902858
3.0460597128160507,0.22083609389223913
-0.46830674944667194,2.3943570629238256
-0.4682739138983611,-1.5420843142824092
3.158425631014783,2.001640995536828
1.5348694583058176,-1.5633441446937753
-0.9389487718699042,-1.6952544249937684
1.0851200871719293,1.6371892366864265
-0.9268353856249245,1.8438727560152335
-0.9314595071405137,1.7028198735253086
0.48392454313206823,-2.6315948164362823
-3.826560489315596,-0.9319019561441015
-3.4498356650260655,1.6459771840066428
-1.1245750584819454,0.08308368112778922
-2.0256622406688476,-2.1473856923949284
0.6284946651905478,0.9166358782508834
-1.8160481510424218,-1.429614517982941
-2.824607402670583,3.589049696784424
2.931297537843108,3.089682924836517
-0.4515526009730713,1.2081948527111346
0.13505640937584767,2.722013409539547
-2.8494963724269136,0.1295827002467622
-1.0887654490503653,1.5308749887500317
0.22184517941973217,2.95544059060415
-2.3019871548446056,0.4909973635886254
0.7513960366913439,-0.5103743430285673
-1.20127737983761,-3.4092439163542316
-0.5833874995865536,-0.16626705144298798
-1.2034132244587938,1.6468463691246227
3.7045563690178756,1.8912668551352594
-0.026994449475867842,1.0087301314368196
-2.1154218579118007,-1.0825981899244796
1.645089824206378,-3.953643137895181
-2.4416872999420445,-0.9904301960094702
0.4177271900095108,-0.6086897421079028
-3.919340247759551,-0.6258579343800282
-2.656372097796861,1.2371127139558489
0.39372247173824704,3.9713528220296794
1.4769331599908209,0.24705840368218604
0.342736562379941,-0.4334635783129233
-0.23129656477648106,-0.518443626008185
-0.6022073911785776,0.2487695338154284
-2.9570439807348547,-1.656587520696798
-1.4396884167894173,0.24039711749211015
-0.921277541919575,0.9016246726635996
2.1142444524378314,0.41937212714897626
0.6872365791369228,0.9150838680095624
-3.526080310725468,0.8674952186970706
0.64816793878959,-3.5437933644928874
-0.7701645608326331,1.2737403167908063
-1.3538440006119175,-1.3420296913249072
1.2233525776817358,-2.191678326007916
2.061999044991902,-2.2089036557099924
1.8625602382323971,0.8670832209450586
-1.678435046445277,-0.4451498544497059
-0.6184247517024292,-3.3639375679708214
0.6625268628071279,0.9560756303845669
1.9510902542447184,-2.8792162615976546
-0.9583484756905799,0.27964271703642174
-0.37131795332763423,0.4769978513461083
-2.2126699480120564,1.7711541633900898
-2.3924132481613416,3.563369572933703
1.625051644788396,-2.7293526518010833
2.712480057141646,-0.10494771212609888
-0.1440202431606677,-0.5526705900884347
2.0070657957840483,0.8674993719219245
0.7232720500952683,0.43133754186723716
-1.2902395092102485,-0.7050924854732399
0.7227912110168279,-0.881804377221711
3.0760731329319384,-2.232901710368095
-0.07165207821990308,1.9757231648130185
3.1292873116280124,0.9184083631990585
-5.239490208179489,1.8355363955902746
1.6438050087504477,-0.6207922729510273
0.17409413647634245,-1.3136709373888609
-0.5980147009317349,-2.1566301332584557
0.1835215530710046,0.717835167481319
-3.9751378292017856,-2.0795864490564693
-0.43934377567502386,3.6973261379331004
0.7142251430234928,-2.615285162186881
2.955788089483032,0.5473202384250038
-1.0365404365472948,3.1337094144275723
-1.6169872057863752,1.198179518527618
-1.003514087169073,0.35134742498355864
1.8308042354041483,-1.9369672939237912
0.6575022193193689,-2.763538377135408
-1.0595204075340776,1.5401002178351717
1.0265348662267122,3.012294481549893
0.19415509869608077,-0.8776999809563429
1.9372899810657784,-2.278123015232702
-1.4041061877547047,-4.916338861098037
-0.6553242931955364,-1.9615296873250754
-0.7842163062643153,-0.22731368499808038
-2.927029896264237,3.1982464816734684
0.5922405541291521,1.346267384465937
0.5221105443597787,0.610170809413506
0.01022691328492178,-0.8002393226022619
-0.46917426675029383,-1.1663314345119127
-2.8307414841008285,2.8112951950159273
-0.8412906455307181,0.40147708151677897
-0.685429033053539,-4.205201383842044
-1.6045545384432378,-1.3470792957944857
-0.32257142333201827,-1.7164320635432535
0.8081017136290768,-1.0925280183549297
3.7723718024210604,1.1258213205701704
0.3491556256636779,-0.21488976358849882
0.5151007814455287,-0.15373081400732405
-0.14889183153233443,2.6269463226504732
-3.837542430598083,-1.3929221795733768
-0.053027750898433756,3.728399051774699
0.12046041988205287,-1.3426151827421722
4.926484224970572,0.17839639322514275
-0.38472192956224505,-0.5624071908055338
0.6030946846672249,0.2468382670019221
-0.06942353941048662,0.8891839901462579
-2.337356075239064,0.8676704801777531
2.285645629030041,-1.50623466124116
1.5038660653735483,-2.2458293548951413
1.5820638940860938,5.0063435818114215
-1.8187749095894779,-0.9679686792011062
2.8055886218721984,1.3984248773439731
-2.8037021255845618,-3.2152826210463936
1.1737141876005406,-0.5592254398093536
